date,open,high,low,close
2011-11-23,6.8257,6.9309,6.8091,6.9217
2011-11-24,6.9212,6.9636,6.8732,6.9411
2011-11-25,6.9416,7.0187,6.9296,6.958
2011-11-28,6.9595,6.9933,6.8957,6.9692
2011-11-29,6.9689,6.987,6.8635,6.8917
2011-11-30,6.8916,6.9405,6.7404,6.7636
2011-12-01,6.7617,6.8008,6.7355,6.7705
2011-12-02,6.7705,6.7818,6.7024,6.7371
2011-12-05,6.741,6.7738,6.704,6.7599
2011-12-06,6.7587,6.7955,6.7303,6.7367
2011-12-07,6.736,6.7585,6.6924,6.7143
2011-12-08,6.7136,6.8127,6.696,6.7929
2011-12-09,6.7918,6.8205,6.7222,6.7316
2011-12-12,6.732,6.8887,6.732,6.8736
2011-12-13,6.8734,6.9947,6.8422,6.9826
2011-12-14,6.9819,7.0235,6.9652,6.9968
2011-12-15,6.9962,7.0186,6.9473,6.9774
2011-12-16,6.9773,6.9791,6.8963,6.921
2011-12-19,6.9212,6.9564,6.8792,6.9311
2011-12-20,6.926,6.9332,6.8226,6.865
2011-12-21,6.8652,6.9077,6.7875,6.8919
2011-12-22,6.8952,6.9123,6.8465,6.8725
2011-12-23,6.8718,6.8939,6.8385,6.8746
2011-12-26,6.8896,6.8934,6.8601,6.8814
2011-12-27,6.8828,6.8876,6.8299,6.852
2011-12-28,6.8533,6.9265,6.8389,6.9094
2011-12-29,6.9092,6.9443,6.8916,6.8939
2011-12-30,6.8934,6.9297,6.8469,6.8829
